Kegg-id	Pubchem-id	Chembl-id	CAS-number
cpd:C00695	3963	CHEMBL205596	81-25-4
cpd:C00696	3964	CHEMBL1235252 CHEMBL165001	41598-07-6
cpd:C00697	3965	CHEMBL142438	7727-37-9
cpd:C00698	3966		16887-00-6
cpd:C00700	3968		6253-56-1
cpd:C00701	3969		
cpd:C00703	3970		
cpd:C00704	3971		11062-77-4
cpd:C00705	3972		800-73-7
cpd:C00706	3973		
cpd:C00707	3974		9014-63-5
cpd:C00708	3975		
cpd:C00711	3977	CHEMBL1455497	617-48-1
cpd:C00712	3978	CHEMBL8659	112-80-1
cpd:C00713	3979		33401-87-5
cpd:C00714	3980		9000-69-5
cpd:C00715	3981	CHEMBL278009	2236-60-4
cpd:C00716	3982		302-84-1
cpd:C00717	3983		
cpd:C00718	3984		9005-82-7
cpd:C00719	3985	CHEMBL1182 CHEMBL95889	107-43-7
cpd:C00720	3986		24959-67-9
cpd:C00721	3987		9004-53-9
cpd:C00722	3988		
cpd:C00723	3989		9004-10-8
cpd:C00725	3990	CHEMBL33864	62-46-4
cpd:C00726	3991		
cpd:C00727	3992	CHEMBL110059	504-15-4
cpd:C00729	3994	CHEMBL113555 CHEMBL1235490 CHEMBL1356617	120-29-6
cpd:C00732	3996	CHEMBL476869	58970-76-6
cpd:C00734	3997		
cpd:C00735	3998	CHEMBL1092578 CHEMBL196519 CHEMBL389621	50-23-7
cpd:C00736	3999	CHEMBL54943	3374-22-9
cpd:C00737	4000	CHEMBL1233058 CHEMBL1614854 CHEMBL300520 CHEMBL365590 CHEMBL423707	
cpd:C00738	4001		
cpd:C00739	4002	CHEMBL319497	923-27-3
cpd:C00740	4003	CHEMBL285123	312-84-5
cpd:C00741	4004	CHEMBL365809	431-03-8
cpd:C00742	4005		7782-41-4
cpd:C00744	4006	CHEMBL263259	11049-15-3
cpd:C00745	4007	CHEMBL3	54-11-5
cpd:C00746	4008	CHEMBL395429	50-56-6
cpd:C00747	4009	CHEMBL266158	110-86-1
cpd:C00748	4010		
cpd:C00750	4012	CHEMBL23194	71-44-3
cpd:C00751	4013	CHEMBL458402	111-02-4
cpd:C00752	4014		9002-04-4
cpd:C00753	4015		7440-33-7
cpd:C00755	4017	CHEMBL13883	121-33-5
cpd:C00756	4018	CHEMBL26215	111-87-5
cpd:C00757	4019	CHEMBL295124	2086-83-1
cpd:C00758	4020	CHEMBL242711	486-60-2
cpd:C00759	4021		
cpd:C00760	4022		9004-34-6
cpd:C00761	4023	CHEMBL459056	531-29-3
cpd:C00762	4024	CHEMBL1499 CHEMBL536	53-06-5
cpd:C00763	4025	CHEMBL80257	344-25-2
cpd:C00764	4026		3615-56-3
cpd:C00765	4027		11024-24-1
cpd:C00766	4028	CHEMBL274318	
cpd:C00768	4030		4998-57-6
cpd:C00770	4032		1114-17-6
cpd:C00771	4033		9008-22-4
cpd:C00772	4034		541-07-1
cpd:C00773	4035	CHEMBL1478188 CHEMBL296588	26305-03-3
cpd:C00774	4036	CHEMBL45068	60-82-2
cpd:C00775	4037		11016-36-7
cpd:C00777	4038	CHEMBL38	302-79-4
cpd:C00778	4039		9009-81-8
cpd:C00779	4040		49598-85-8
cpd:C00780	4041	CHEMBL39	50-67-9
cpd:C00783	4042		532-24-1
cpd:C00785	4043	CHEMBL1236602	104-98-3
cpd:C00786	4044	CHEMBL4216686	158112-50-6
cpd:C00787	4045		
cpd:C00788	4046	CHEMBL679	51-43-4
cpd:C00789	4047		3506-17-0
cpd:C00791	4049	CHEMBL65567	60-27-5
cpd:C00792	4050	CHEMBL212301	157-06-2
cpd:C00793	4051	CHEMBL171281	921-01-7
cpd:C00794	4052	CHEMBL1682	50-70-4
cpd:C00795	4053	CHEMBL3183898	87-81-0
cpd:C00796	4054	CHEMBL1466	66-76-2
cpd:C00797	4055	CHEMBL14449	75-04-7
cpd:C00798	4056		
cpd:C00799	4057	CHEMBL366460	
cpd:C00800	4058		526-97-6
cpd:C00801	4059		
cpd:C00802	4060		585-05-7
cpd:C00803	4061	CHEMBL268736	109-52-4
cpd:C00804	4062	CHEMBL1213530	471-25-0
cpd:C00805	4063	CHEMBL424	69-72-7
cpd:C00806	4064	CHEMBL484901	54-12-6
cpd:C00807	4065		37294-28-3
cpd:C00808	4066		464-49-3
cpd:C00809	4067	CHEMBL15768	464-48-2
cpd:C00810	4068		53584-56-8
cpd:C00811	4069	CHEMBL66879	7400-08-0 501-98-4
cpd:C00812	4070		
cpd:C00813	4071	CHEMBL574699	67-52-7
cpd:C00814	4072	CHEMBL131921	491-80-5
cpd:C00815	4073		2306-22-1
cpd:C00816	4074		9001-12-1
cpd:C00817	4075		
cpd:C00818	4076		87-73-0
cpd:C00819	4077	CHEMBL1232207	5959-95-5
cpd:C00820	4078	CHEMBL1232386 CHEMBL1734340	632-20-2
cpd:C00821	4079		
cpd:C00822	4080		4430-97-1 25520-73-4
cpd:C00823	4081	CHEMBL706	36653-82-4
cpd:C00824	4082		
cpd:C00825	4083	CHEMBL176	4696-76-8
cpd:C00826	4084		53078-86-7
cpd:C00827	4085		
cpd:C00828	4086		11032-49-8 1182-68-9
cpd:C00829	4087	CHEMBL16293	91-20-3
cpd:C00830	4088		473-90-5
cpd:C00831	4089	CHEMBL1738861	496-65-1
cpd:C00832	4090	CHEMBL370143	7542-37-2
cpd:C00835	4093	CHEMBL1255653	17094-01-8
cpd:C00836	4094	CHEMBL448741	764-22-7
cpd:C00837	4095	CHEMBL3781259	85-17-6
cpd:C00839	4096		
cpd:C00840	4097		11000-17-2
cpd:C00841	4098	CHEMBL1192	2009-24-7
cpd:C00842	4099	CHEMBL412989	2196-62-5
cpd:C00843	4100	CHEMBL276311	14073-97-3
cpd:C00844	4101	CHEMBL1778417	99-18-3
cpd:C00845	4102		
cpd:C00846	4103		689-31-6
cpd:C00847	4104		82-82-6
cpd:C00848	4105		70222-88-7
cpd:C00849	4106	CHEMBL14152	141-78-6
cpd:C00850	4107		
cpd:C00852	4109	CHEMBL1419611 CHEMBL284616	327-97-9 202650-88-2
cpd:C00853	4110		18534-66-2
cpd:C00854	4111	CHEMBL32010	108-93-0
cpd:C00855	4112	CHEMBL1234268	348-67-4
cpd:C00856	4113		
cpd:C00857	4114		
cpd:C00858	4115	CHEMBL242341	485-72-3
cpd:C00859	4116		545-97-1
cpd:C00860	4117	CHEMBL278081	4836-52-6
cpd:C00861	4118		
cpd:C00862	4119		89873-36-9
cpd:C00863	4120		
cpd:C00864	4121	CHEMBL1594	79-83-4
cpd:C00865	4122		
cpd:C00868	4125		
cpd:C00869	4126		
cpd:C00870	4127	CHEMBL14130	100-02-7
cpd:C00871	4128		
cpd:C00872	4129	CHEMBL1232731	1068-84-4
cpd:C00873	4130	CHEMBL262670	9041-90-1 484-42-4
cpd:C00875	4131		
cpd:C00876	4132		64885-97-8
cpd:C00877	4133		992-67-6
cpd:C00878	4134		488-30-2
cpd:C00879	4135	CHEMBL1232958	526-99-8
cpd:C00880	4136		576-36-3
cpd:C00881	4137	CHEMBL66115	951-77-9
cpd:C00882	4138		3633-59-8
cpd:C00883	4139		
cpd:C00884	4140	CHEMBL243618	3650-73-5
cpd:C00885	4141		22642-82-6
cpd:C00886	4142		
cpd:C00887	4143	CHEMBL1234579	10024-97-2
cpd:C00888	4144		4752-33-4
cpd:C00889	4145		
cpd:C00891	4147		
cpd:C00892	4148		
cpd:C00893	4149		
cpd:C00894	4150		5776-58-9
cpd:C00895	4151		
cpd:C00896	4152	CHEMBL466465	
cpd:C00897	4153	CHEMBL1903530	4482-75-1
cpd:C00898	4154	CHEMBL1236315	87-69-4
cpd:C00899	4155		22737-96-8
cpd:C00900	4156		
cpd:C00902	4157	CHEMBL3247426	2492-75-3
cpd:C00903	4158	CHEMBL293492	104-55-2
cpd:C00904	4159		
cpd:C00905	4160		
cpd:C00906	4161		696-04-8
cpd:C00908	4163	CHEMBL194126	26098-04-4
cpd:C00909	4164	CHEMBL69439	72059-45-1
cpd:C00911	4166		
cpd:C00912	4167		9074-78-6
cpd:C00913	4168	CHEMBL292268	5142-23-4
cpd:C00915	4169	CHEMBL224221	13096-46-3
cpd:C00916	4170	CHEMBL482858	61-24-5
cpd:C00917	4171		
cpd:C00918	4172	CHEMBL130	56-75-7
cpd:C00919	4173		4858-96-2
cpd:C00920	4174		6477-52-7
cpd:C00921	4175	CHEMBL1614805	
cpd:C00922	4176		488-21-1
cpd:C00923	4177		
cpd:C00924	4178		
cpd:C00925	4179		9050-30-0
cpd:C00927	4180		
cpd:C00928	4181	CHEMBL254951	60-24-2
cpd:C00929	4182		
cpd:C00930	4183		
cpd:C00931	4184	CHEMBL1235151	487-90-1
cpd:C00933	4185		18696-26-9
cpd:C00934	4186		
cpd:C00935	4187		
cpd:C00936	4188	CHEMBL365590 CHEMBL469448 CHEMBL98182	3458-28-4
cpd:C00937	4189		
cpd:C00938	4190		
cpd:C00939	4191	CHEMBL255442	2096-10-8
cpd:C00940	4192		18465-19-5
cpd:C00941	4193	CHEMBL72442	3616-08-8
cpd:C00942	4194	CHEMBL395336	7665-99-8
cpd:C00943	4195		
cpd:C00944	4196		
cpd:C00946	4197	CHEMBL57445	130-49-4
cpd:C00949	4200		9048-78-6
cpd:C00950	4201	CHEMBL1232391	6892-68-8
cpd:C00951	4202	CHEMBL135	50-28-2
cpd:C00952	4203		25422-31-5
cpd:C00954	4205	CHEMBL82411	87-51-4
cpd:C00955	4206	CHEMBL226545	526-55-6
cpd:C00956	4207	CHEMBL88804	542-32-5
cpd:C00957	4208		2464-23-5
cpd:C00958	4209		
cpd:C00959	4210	CHEMBL1561148	13345-51-2
cpd:C00960	4211		
cpd:C00961	4212	CHEMBL524291	10048-13-2
cpd:C00962	4213	CHEMBL195923 CHEMBL300520	7296-64-2
cpd:C00963	4214		
cpd:C00964	4215	CHEMBL1907992	
cpd:C00965	4216		
cpd:C00966	4217		
cpd:C00968	4218		
cpd:C00969	4219		2134-29-4
cpd:C00971	4220		4753-19-9
cpd:C00972	4221		
cpd:C00973	4222		
cpd:C00974	4223	CHEMBL9323	480-20-6
cpd:C00975	4224	CHEMBL41028	133-38-0
cpd:C00976	4225		
cpd:C00977	4226	CHEMBL227123	20696-57-5
cpd:C00978	4227	CHEMBL33103	1210-83-9
cpd:C00979	4228	CHEMBL1234916	5147-00-2
cpd:C00980	4229		9002-89-5
cpd:C00982	4230		50909-86-9
cpd:C00984	4231	CHEMBL1233058 CHEMBL195923	3646-73-9
cpd:C00985	4232		
cpd:C00986	4233	CHEMBL174324	109-76-2
cpd:C00988	4234	CHEMBL47181	
cpd:C00989	4235	CHEMBL1342	591-81-1
cpd:C00990	4236		
cpd:C00991	4237		
cpd:C00992	4238		13422-52-1
cpd:C00993	4239	CHEMBL299420	923-16-0
cpd:C00994	4240		
cpd:C00995	4241		
cpd:C00996	4242		9035-39-6
cpd:C00997	4243		9035-43-2
cpd:C00998	4244		
cpd:C00999	4245		
cpd:C01000	4246		
cpd:C01001	4247		94483-60-0
cpd:C01002	4248		
cpd:C01003	4249		
cpd:C01004	4250	CHEMBL350675	535-83-1
cpd:C01005	4251	CHEMBL284377	407-41-0
cpd:C01007	4252		
cpd:C01008	4253	CHEMBL1237171	676-84-6
cpd:C01009	4254		
cpd:C01010	4255		625-78-5
cpd:C01011	4256		
cpd:C01012	4257		599-04-2
cpd:C01013	4258	CHEMBL1205969	503-66-2
cpd:C01014	4259		2138-48-9
cpd:C01015	4260	CHEMBL1233477	618-27-9
cpd:C01016	4261		
cpd:C01017	4262	CHEMBL162789	56-69-9
cpd:C01018	4263	CHEMBL2093892 CHEMBL609880	3615-37-0
cpd:C01019	4264	CHEMBL469449	2438-80-4
cpd:C01020	4265	CHEMBL95293	5006-66-6
cpd:C01021	4266		
cpd:C01022	4267		
cpd:C01023	4268	CHEMBL1950576	128-46-1
cpd:C01024	4269	CHEMBL273676	71861-60-4
cpd:C01025	4270		
cpd:C01026	4271		1118-68-9
cpd:C01028	4272		
cpd:C01029	4273	CHEMBL78630	13431-24-8
cpd:C01031	4274		50409-81-9
cpd:C01032	4275		
cpd:C01033	4276		
cpd:C01034	4277		
cpd:C01035	4278	CHEMBL21157	
cpd:C01036	4279	CHEMBL1743220	5698-52-2
cpd:C01037	4280		
cpd:C01040	4282	CHEMBL509311	1128-23-0
cpd:C01041	4283		
cpd:C01042	4284	CHEMBL1162494	997-55-7
cpd:C01043	4285		
cpd:C01044	4286		19427-28-2
cpd:C01045	4287		
cpd:C01046	4288		
cpd:C01047	4289	CHEMBL3039113	3081-61-6
cpd:C01048	4290		
cpd:C01050	4292		
cpd:C01051	4293		1976-85-8
cpd:C01053	4294		
cpd:C01054	4295		
cpd:C01056	4296		
cpd:C01058	4297		
cpd:C01059	4298		5154-01-8
cpd:C01060	4299	CHEMBL1236469	300-39-0 66-02-4
cpd:C01061	4300		28613-33-4
cpd:C01062	4301	CHEMBL3307203	
cpd:C01063	4302		
cpd:C01064	4303		
cpd:C01066	4305	CHEMBL363919	504-02-9
cpd:C01067	4306		
cpd:C01068	4307		
cpd:C01069	4308		
cpd:C01070	4309		
cpd:C01071	4310		
cpd:C01073	4311		3025-95-4
cpd:C01074	4312		1811-31-0
cpd:C01075	4313		
cpd:C01076	4314		
cpd:C01077	4315		7540-67-2
cpd:C01078	4316		
cpd:C01079	4317		7412-77-3
cpd:C01080	4318		
cpd:C01081	4319	CHEMBL1236378	
cpd:C01083	4320	CHEMBL1236395	99-20-7
cpd:C01086	4321		
cpd:C01087	4322	CHEMBL1614745	
cpd:C01088	4323		
cpd:C01089	4324	CHEMBL1162484	625-72-9
cpd:C01090	4325		
cpd:C01091	4326	CHEMBL4081511	
cpd:C01092	4327		
cpd:C01093	4328		52762-22-8
cpd:C01094	4329	CHEMBL605021	15978-08-2
cpd:C01095	4330		
cpd:C01096	4331		20479-58-7
cpd:C01097	4332		
cpd:C01099	4333		
cpd:C01100	4334		25679-93-0
cpd:C01101	4335	CHEMBL1233359	2922-69-2
cpd:C01102	4336		
cpd:C01103	4337	CHEMBL1207358	2149-82-8
cpd:C01104	4338		1184-78-7
cpd:C01107	4339		
cpd:C01108	4340	CHEMBL307145	87-66-1
cpd:C01109	4341		
cpd:C01110	4342		
cpd:C01111	4343		
cpd:C01112	4344	CHEMBL1162524	13137-52-5
cpd:C01113	4345	CHEMBL1159525	
cpd:C01114	4346		51532-86-6
cpd:C01115	4347		1668-08-2
cpd:C01117	4348		
cpd:C01118	4349		1492-23-5
cpd:C01119	4350		51621-02-4
cpd:C01120	4351	CHEMBL78494	19794-97-9
cpd:C01121	4352		
cpd:C01122	4353		
cpd:C01123	4354		
cpd:C01124	4355		561-65-9
cpd:C01125	4356		13031-04-4
cpd:C01126	4357	CHEMBL25308	106-28-5
cpd:C01127	4358		
cpd:C01131	4362		444-09-7
cpd:C01132	4363	CHEMBL39064 CHEMBL469447	14215-68-0 1811-31-0
cpd:C01133	4364		
cpd:C01134	4365		
cpd:C01135	4366		
cpd:C01136	4367		
cpd:C01137	4368		
cpd:C01138	4369		
cpd:C01139	4370		
cpd:C01140	4371		
cpd:C01141	4372		
cpd:C01142	4373		
cpd:C01143	4374	CHEMBL235881	
cpd:C01144	4375		
cpd:C01146	4376		2480-77-5
cpd:C01147	4377		533-60-8
cpd:C01149	4378		
cpd:C01151	4380		
cpd:C01152	4381	CHEMBL3251670	368-16-1
cpd:C01153	4382		
cpd:C01155	4383		
cpd:C01156	4384		
cpd:C01157	4385	CHEMBL352418	51-35-4
cpd:C01158	4386	CHEMBL480283	554-37-0
cpd:C01159	4387		
cpd:C01161	4388	CHEMBL1284	102-32-9
cpd:C01162	4389		10162-27-3
cpd:C01163	4390		1116-26-3
cpd:C01164	4391	CHEMBL1797131	434-16-2
cpd:C01165	4392		
cpd:C01166	4393		
cpd:C01167	4394		
cpd:C01168	4395		1157-60-4
cpd:C01169	4396		
cpd:C01170	4397		
cpd:C01171	4398	CHEMBL1159526 CHEMBL291890	
cpd:C01172	4399	CHEMBL257975 CHEMBL4283156	
cpd:C01173	4400		
cpd:C01175	4402		
cpd:C01176	4403	CHEMBL1062	68-96-2
cpd:C01177	4404	CHEMBL3959608	
cpd:C01179	4406	CHEMBL607712	156-39-8
cpd:C01180	4407	CHEMBL1233860	583-92-6
cpd:C01181	4408	CHEMBL2074645	
cpd:C01182	4409		24218-00-6
cpd:C01183	4410		
cpd:C01185	4411		
cpd:C01186	4412		
cpd:C01187	4413		10149-14-1
cpd:C01188	4414		2068-83-9
cpd:C01189	4415	CHEMBL3138639	80-99-9
cpd:C01190	4416		
cpd:C01191	4417		
cpd:C01192	4418		
cpd:C01194	4419		
cpd:C01196	4421		
cpd:C01197	4422	CHEMBL145	501-16-6
cpd:C01198	4423		495-78-3
cpd:C01199	4424		
cpd:C01200	4425		
cpd:C01201	4426		
cpd:C01203	4427		
cpd:C01204	4428	CHEMBL1233511	83-86-3
cpd:C01205	4429		
cpd:C01207	4430	CHEMBL3392011	23028-17-3
cpd:C01209	4431		
cpd:C01210	4432	CHEMBL3109285	
cpd:C01211	4433		
cpd:C01212	4434		
cpd:C01213	4435		
cpd:C01214	4436		
cpd:C01215	4437		
cpd:C01216	4438		
cpd:C01217	4439		92481-94-2
cpd:C01218	4440		
cpd:C01219	4441		
cpd:C01220	4442		74465-19-3
cpd:C01221	4443		33014-54-9
cpd:C01222	4444		
cpd:C01223	4445		
cpd:C01225	4447		
cpd:C01226	4448		
cpd:C01227	4449	CHEMBL309821 CHEMBL363554 CHEMBL90593	53-43-0
cpd:C01228	4450		
cpd:C01229	4451		
cpd:C01230	4452		
cpd:C01231	4453		10139-18-1
cpd:C01233	4454		
cpd:C01234	4455	CHEMBL265325	22059-21-8
cpd:C01235	4456		
cpd:C01236	4457		
cpd:C01239	4460		
cpd:C01240	4461		
cpd:C01241	4462		
cpd:C01242	4463		
cpd:C01243	4464	CHEMBL1160776 CHEMBL329137	
cpd:C01244	4465		
cpd:C01245	4466	CHEMBL279107	85166-31-0
cpd:C01246	4467		
cpd:C01247	4468		
cpd:C01249	4469		
cpd:C01250	4470		
cpd:C01251	4471		
cpd:C01252	4472		
cpd:C01253	4473		
cpd:C01255	4475		
cpd:C01256	4476		
cpd:C01259	4478		
cpd:C01260	4479	CHEMBL339385	
cpd:C01261	4480	CHEMBL448348	
cpd:C01262	4481	CHEMBL448301	584-85-0
cpd:C01263	4482		69393-95-9
cpd:C01264	4483		
cpd:C01265	4484	CHEMBL164861	2068-02-2
cpd:C01266	4485		
cpd:C01267	4486		
cpd:C01268	4487		
cpd:C01269	4488	CHEMBL317037	
cpd:C01270	4489		
cpd:C01271	4490		
cpd:C01272	4491	CHEMBL23552	
cpd:C01273	4492		
cpd:C01274	4493		99451-79-3
cpd:C01275	4494		
cpd:C01277	4496		
cpd:C01278	4497		
cpd:C01279	4498		73-67-6
cpd:C01280	4499		
cpd:C01281	4500		
cpd:C01282	4501		
cpd:C01283	4502		
cpd:C01284	4503		
cpd:C01285	4504		
cpd:C01286	4505		
cpd:C01288	4507		
cpd:C01289	4508		
cpd:C01290	4509		
cpd:C01291	4510		
cpd:C01292	4511		
cpd:C01293	4512		
cpd:C01294	4513		
cpd:C01295	4514		
cpd:C01297	4515		
cpd:C01298	4516		
cpd:C01299	4517		
cpd:C01300	4518	CHEMBL1233322	
cpd:C01301	4519		3836-01-9
cpd:C01302	4520		
cpd:C01304	4522		
cpd:C01306	4523		
cpd:C01308	4524		
cpd:C01310	4525		
cpd:C01311	4526		
cpd:C01312	4527	CHEMBL1139	35121-78-9
cpd:C01313	4528		
cpd:C01314	4529		
cpd:C01315	4530		
cpd:C01316	4531		
cpd:C01319	4533		7439-97-6
cpd:C01321	4534		
cpd:C01322	4535		
cpd:C01324	4536		24959-67-9
cpd:C01326	4537	CHEMBL183419	74-90-8
cpd:C01327	4538	CHEMBL1231821	7647-01-0
cpd:C01328	4539		
cpd:C01329	4540		
cpd:C01330	4541		17341-25-2
cpd:C01334	4542		
cpd:C01335	4543		
cpd:C01336	4544		
cpd:C01337	4545		
cpd:C01341	4546	CHEMBL189382 CHEMBL374508 CHEMBL3901496	66701-25-5
cpd:C01342	4547		14798-03-9
cpd:C01343	4548		
cpd:C01344	4549		
cpd:C01345	4550		
cpd:C01346	4551	CHEMBL9519	4208-67-7
cpd:C01347	4552		
cpd:C01348	4553		
cpd:C01349	4554	CHEMBL304818	80809-81-0
cpd:C01352	4556		
cpd:C01353	4557	CHEMBL1161632	463-79-6
cpd:C01355	4558		
cpd:C01356	4559		
cpd:C01358	4561		1336-21-6
cpd:C01359	4562		79127-57-4
cpd:C01362	4564		9009-86-3
cpd:C01365	4565		
cpd:C01367	4566	CHEMBL576739	84-21-9
cpd:C01368	4567	CHEMBL460741	35170-03-7
cpd:C01370	4568		
cpd:C01371	4569		
cpd:C01372	4570		
cpd:C01375	4572	CHEMBL269732	104987-11-3
cpd:C01378	4573	CHEMBL470267	20725-03-5
cpd:C01380	4575	CHEMBL457299	107-21-1
cpd:C01382	4577	CHEMBL1201225	7553-56-2
cpd:C01384	4579	CHEMBL539648	110-16-7
cpd:C01386	4580	CHEMBL270672	26093-31-2
cpd:C01387	4581	CHEMBL134886	111-65-9
cpd:C01389	4582	CHEMBL1644111	7541-49-3 150-86-7
cpd:C01390	4583	CHEMBL3184952	556-82-1
cpd:C01392	4584		
cpd:C01394	4585	CHEMBL502135	25990-60-7
cpd:C01397	4587	CHEMBL281211	149301-79-1
cpd:C01398	4588		
cpd:C01399	4589		9012-36-6
cpd:C01401	4590	CHEMBL12198	302-72-7
cpd:C01402	4591		
cpd:C01403	4592	CHEMBL278024	100-66-3
cpd:C01404	4593		
cpd:C01405	4594	CHEMBL25	50-78-2
cpd:C01407	4596	CHEMBL277500	71-43-2
cpd:C01408	4597	CHEMBL190677	119-53-9
cpd:C01410	4598	CHEMBL1222167	7536-55-2
cpd:C01411	4599	CHEMBL1097205	507-70-0
cpd:C01412	4600	CHEMBL1478334	123-72-8
cpd:C01413	4601		7440-43-9
cpd:C01414	4602		24286-51-9
cpd:C01416	4603	CHEMBL19151 CHEMBL370805	50-36-2
cpd:C01417	4604	CHEMBL1161700	420-05-3 71000-82-3
cpd:C01418	4605		14901-08-7
cpd:C01419	4606	CHEMBL371579	19246-18-5
cpd:C01420	4607	CHEMBL366563	923-32-0
cpd:C01421	4608	CHEMBL1879316	486-55-5
cpd:C01424	4609	CHEMBL288114	149-91-7
cpd:C01425	4610	CHEMBL318315	3929-61-1
cpd:C01432	4615	CHEMBL1200559	50-21-5
cpd:C01433	4616	CHEMBL1081584 CHEMBL1589904 CHEMBL2135791	18524-94-2
cpd:C01438	4618	CHEMBL17564	74-82-8
cpd:C01441	4619	CHEMBL427409	3947-65-7
cpd:C01443	4621	CHEMBL222863 CHEMBL3184081	630-60-4
cpd:C01444	4622	CHEMBL15976	471-47-6
cpd:C01445	4623		
cpd:C01448	4625	CHEMBL453315	3774-64-9
cpd:C01449	4626	CHEMBL49188	72496-59-4
cpd:C01450	4627		
cpd:C01451	4628	CHEMBL462997	138-52-3
cpd:C01452	4629		3615-39-2
cpd:C01453	4630	CHEMBL95	321-64-2
cpd:C01454	4631	CHEMBL21708	99-94-5
cpd:C01455	4632	CHEMBL9113	108-88-3
cpd:C01456	4633		529-64-6 552-63-6
cpd:C01457	4634	CHEMBL42743	1401-69-0
cpd:C01458	4635	CHEMBL292389	
cpd:C01460	4637	CHEMBL1332209 CHEMBL487417	3681-93-4
cpd:C01464	4641	CHEMBL486760	92-83-1
cpd:C01467	4642	CHEMBL298312	108-39-4
cpd:C01468	4643	CHEMBL16645	106-44-5
cpd:C01469	4644		
cpd:C01470	4645	CHEMBL243664	480-44-4
cpd:C01471	4646	CHEMBL721	107-02-8
cpd:C01474	4647	CHEMBL55814	72-48-0
cpd:C01477	4649	CHEMBL28	520-36-5
cpd:C01478	4650	CHEMBL2374288	7778-39-4
cpd:C01479	4651	CHEMBL517712	51-55-8
cpd:C01481	4652	CHEMBL145	331-39-5
cpd:C01484	4654	CHEMBL7976	94-41-7
cpd:C01485	4655	CHEMBL1161633	7790-93-4
cpd:C01486	4656	CHEMBL1906899	13898-47-0
cpd:C01487	4657	CHEMBL1222152	2595-97-3
cpd:C01488	4658		639-97-4
cpd:C01489	4659		25878-23-3
cpd:C01490	4660		
cpd:C01491	4661		80295-65-4
cpd:C01493	4663		4602-84-0
cpd:C01494	4664	CHEMBL32749	537-98-4
cpd:C01495	4665	CHEMBL294009	
cpd:C01496	4666		
cpd:C01498	4667		
cpd:C01499	4668	CHEMBL1080997	141-27-5 5392-40-5
cpd:C01500	4669	CHEMBL25719	106-24-1
cpd:C01501	4670		9007-92-5
cpd:C01502	4671	CHEMBL13766	90-05-1
cpd:C01504	4672		83-33-0
cpd:C01505	4673		342-10-9
cpd:C01506	4674		
cpd:C01507	4675		488-45-9
cpd:C01508	4676	CHEMBL3182855	1949-78-6
cpd:C01510	4677		609-06-3
cpd:C01512	4678	CHEMBL1081585	22255-40-9
cpd:C01513	4679		67392-79-4
cpd:C01514	4680	CHEMBL151	491-70-3
cpd:C01516	4681	CHEMBL409938 CHEMBL70	57-27-2
cpd:C01517	4682	CHEMBL154	22204-53-1
cpd:C01518	4683		497-48-3
cpd:C01520	4684		9037-88-1
cpd:C01523	4686		481-26-5
cpd:C01525	4687		
cpd:C01526	4688	CHEMBL1329957	524-40-3
cpd:C01527	4689	CHEMBL225024	531-44-2
cpd:C01528	4690	CHEMBL1235891	7783-07-5
cpd:C01529	4691		7782-49-2
cpd:C01530	4692	CHEMBL46403	57-11-4
cpd:C01531	4693	CHEMBL15770	38194-50-2
cpd:C01533	4695	CHEMBL250872	118-34-3
cpd:C01536	4697	CHEMBL108615	556-03-6
cpd:C01537	4698	CHEMBL462547	51-79-6
cpd:C01540	4701	CHEMBL3085436 CHEMBL4065382	32988-50-4
cpd:C01541	4702	CHEMBL1464	81-81-2
cpd:C01542	4703	CHEMBL46931	95-48-7
cpd:C01545	4704	CHEMBL18407	124-13-0
cpd:C01546	4705	CHEMBL1232797	88-14-2
cpd:C01547	4706		
cpd:C01548	4707	CHEMBL116336	74-86-2
cpd:C01550	4708		2757-90-6
cpd:C01551	4709	CHEMBL593429	97-59-6
cpd:C01552	4710	CHEMBL28650	67655-94-1 69400-55-1
cpd:C01553	4711	CHEMBL43	51264-14-3
cpd:C01554	4712		438-22-2
cpd:C01555	4713	CHEMBL1230961 CHEMBL1909452	37321-09-8
cpd:C01557	4715	CHEMBL24171	484-20-8
cpd:C01558	4716		
cpd:C01559	4717		12772-35-9
cpd:C01561	4719	CHEMBL1040 CHEMBL1599212	19356-17-3
cpd:C01562	4720	CHEMBL241608	20575-57-9
cpd:C01563	4721	CHEMBL125278	463-77-4 302-11-4
cpd:C01564	4722	CHEMBL1187445	34675-84-8
cpd:C01566	4723	CHEMBL56279	420-04-2
cpd:C01567	4724		2005-98-3
cpd:C01569	4726		10592-17-3
cpd:C01570	4727	CHEMBL1232258	328-38-1
cpd:C01571	4728	CHEMBL107498	334-48-5
cpd:C01572	4729	CHEMBL366356	536-08-3
cpd:C01573	4730		
cpd:C01574	4731		74913-18-1
cpd:C01575	4732	CHEMBL211456 CHEMBL357080	299-42-3
cpd:C01576	4733	CHEMBL268601 CHEMBL320876 CHEMBL44657	33419-42-0
cpd:C01579	4735		
cpd:C01581	4737	CHEMBL228228	
cpd:C01582	4738		26566-61-0
cpd:C01585	4740	CHEMBL14184	142-62-1
cpd:C01586	4741	CHEMBL461	495-69-2
cpd:C01588	4743	CHEMBL521	15687-27-1
cpd:C01589	4744	CHEMBL540	288-32-4
cpd:C01590	4745		40105-60-0
cpd:C01591	4746	CHEMBL191881	24365-47-7
cpd:C01592	4747		61153-76-2
