	KEGG	CAS	PUBCHEM	CHEBI	CHEMBL	SMILES
7740	cpd:C13613	93616-27-4	853975.0	34999		CC1=CC=CC(=C1)C(=O)N2CCN(CC2)C
7741	cpd:C18663	6923-22-4	124489337.0	38728	CHEMBL2272785	CC1=CC=CC(=C1)C(=O)N2CC[C@@H](C2)CNC
7742	cpd:C18664	301-12-2	124489338.0	38735	CHEMBL1315891	CC1=CC=CC(=C1)C(=O)N2CC[C@H](C2)CNC
7743	cpd:C04883		7435.0	29110	CHEMBL293030	CC1=CC=CC(=C1)C(=O)OC
7744	cpd:C09743	3569-10-6	11931.0	9921	CHEMBL1545045	CC1=CC=CC(=C1)C2=CC(=CC=C2)C
7745	cpd:C10378	6029-84-1	12564.0	8867		CC1=CC=CC(=C1)C2=CC=CC=C2
7746	cpd:C14107		854343.0	34282		CC1=CC=CC(=C1)C2=NN=C(N2CC=C)SCC(=O)O
7747	cpd:C14599	6304-33-2	17395599.0	34217	CHEMBL305168	CC1=CC=CC(=C1)C2=NN=C(O2)C(C)N3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5
7748	cpd:C12919	57333-96-7	583308.0	32176	CHEMBL2105611	CC1=CC=CC(=C1)C2=NNN=N2
7749	cpd:C12750	3286-46-2	583139.0	31290	CHEMBL2105813	CC1=CC=CC(=C1)C2CCCCC2
7750	cpd:C05100		7529.0	1670		CC1=CC=CC(=C1)C=C
7751	cpd:C09919	477-90-7	12105.0	69499	CHEMBL1512567 CHEMBL273019	CC1=CC=CC(=C1)C=O
7752	cpd:C09591	131-28-2	11782.0	7480	CHEMBL486305	CC1=CC=CC(=C1C)C(=O)O
7753	cpd:C01137		4368.0	15625		CC1=CC=CC(=C1N(CC2=CN=CC=C2)S(=O)(=O)C3=CC=C(C=C3)OC)C(=O)NO
7754	cpd:C04034		6738.0	17914		CC1=CC=CC(=C1O)C(=O)O
7755	cpd:C15975		47205288.0	80221		CC1=CC=CC(=C1[N+](=O)[O-])C(=O)N(C)CC(C)C#N
7756	cpd:C18238		103061420.0	23310		CC1=CC=CC(=O)N1CC2=CN=C(C=N2)NN
7757	cpd:C09095	55319-39-6	11287.0	5512	CHEMBL2023370	CC1=CC=CC2=C1C(=CC=C2)C
7758	cpd:C07198	58-18-4	9407.0	27436	CHEMBL1395	CC1=CC=CC2=C1C3=C(C4=CC=CC=C4C=C3C=C2)C
7759	cpd:C11074		13256.0	9384		CC1=CC=CC2=C1C3=CC=CC=C3C=C2
7760	cpd:C08022	56030-54-7	10222.0	9316	CHEMBL658	CC1=CC=CC2=C1C=CC3=C2C=CC(=C3)C(C)C
7761	cpd:C11075	16118-49-3	13257.0	3394		CC1=CC=CC2=C1C=CC3=CC=CC=C32
7762	cpd:C09114	37850-48-9	11306.0	5944		CC1=CC=CC2=C1C=CC=C2C
7763	cpd:C11028	2310-17-0	13211.0	8121	CHEMBL1528531	CC1=CC=CC2=C1CCC2
7764	cpd:C12661	16816-67-4	583051.0	31959	CHEMBL3184321	CC1=CC=CC2=C1N(C(C2)O)C=O
7765	cpd:C09722	132970-76-4	11910.0	9084		CC1=CC=CC2=C1N=CC=C2
7766	cpd:C14509	112-70-9	17395509.0	34123	CHEMBL24832	CC1=CC=CC2=C1N=CN(C2=O)CC(=O)NCC3=CC=CO3
7767	cpd:C14287	118-82-1	17395287.0	34369	CHEMBL1795577	CC1=CC=CC2=C1NC(=NC2=O)/C(=C/C3=CC(=C(C=C3)OC)C)/Cl
7768	cpd:C15325		17396322.0	79827		CC1=CC=CC2=C1NC(=NC2=O)COC(=O)C3=C(N=C(S3)C)C
7769	cpd:C14385	90-00-6	17395385.0	34275	CHEMBL321029	CC1=CC=CC2=C1NC(=NC2=O)COC(=O)C3=CC=C(C=C3)Br
7770	cpd:C14386	620-17-7	17395386.0	34332	CHEMBL58052	CC1=CC=CC2=C1NC(=NC2=O)COC(=O)C3=CC=C(S3)Cl
7771	cpd:C12166		14313.0	31045	CHEMBL251077	CC1=CC=CC2=C1NC(=O)C2=O
7772	cpd:C10449	484-31-1	12632.0	70453	CHEMBL470874	CC1=CC=CC2=C1OCC2=O
7773	cpd:C09694	22963-93-5	11884.0	27493		CC1=CC=CC2=CC3=CC=CC=C3C=C12
7774	cpd:C09696	85-33-6	11886.0	6350		CC1=CC=CC2=CC3=CC=CC=C3N=C12
7775	cpd:C04353		7002.0	15667		CC1=CC=CC2=CC=CC=C12
7776	cpd:C04648		7236.0	16124		CC1=CC=CC=C1Br
7777	cpd:C04649		7237.0	17421		CC1=CC=CC=C1C
7778	cpd:C08528	477-17-8	10721.0	5724	CHEMBL457606	CC1=CC=CC=C1C#N
7779	cpd:C09148	85394-31-6	11340.0	78258		CC1=CC=CC=C1C(=O)C
7780	cpd:C08511	27778-66-1	10704.0	9440		CC1=CC=CC=C1C(=O)N
7781	cpd:C13500	37280-56-1	853878.0	34804		CC1=CC=CC=C1C(=O)N(CC2=CC=CC=C2)C(C)(C)C
7782	cpd:C14315	120-12-7	17395315.0	35298	CHEMBL333179	CC1=CC=CC=C1C(=O)N2CCCC(C2)C(=O)NC3=CC=CC=C3
7783	cpd:C18655	919-86-8	124489329.0	38624	CHEMBL1898805	CC1=CC=CC=C1C(=O)N2CC[C@@H](C2)CNC
7784	cpd:C18656	141-66-2	124489330.0	38658	CHEMBL1876467	CC1=CC=CC=C1C(=O)N2CC[C@H](C2)CNC
7785	cpd:C06111		8373.0	7525		CC1=CC=CC=C1C(=O)O
7786	cpd:C15361		17396358.0	79863	CHEMBL3250066	CC1=CC=CC=C1C(=O)OCC(=O)C2=CC(=C(C=C2)O)NC(=O)C
7787	cpd:C08510	3912-65-0	10703.0	8914		CC1=CC=CC=C1C(C)C
7788	cpd:C15199		17396196.0	79714		CC1=CC=CC=C1C(C)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC
7789	cpd:C15202		17396199.0	79717		CC1=CC=CC=C1C(C)NC(=O)C2=CC3=CC=CC=C3OC2=O
7790	cpd:C14901		17395899.0	79427		CC1=CC=CC=C1C(C)NC(=O)C2=NN(C(=O)C3=CC=CC=C32)C
7791	cpd:C15183	572924-54-0	17396180.0	79700 82677	CHEMBL2103839	CC1=CC=CC=C1C(C)NC(=O)CSC2=NNC(=N2)C3=CC=CC=C3F
7792	cpd:C01413	7440-43-9	4601.0	22977 48775		CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
7793	cpd:C10377	52934-83-5	12563.0	48202	CHEMBL2106789	CC1=CC=CC=C1C2=CC=CC=C2
7794	cpd:C09606	16838-87-2	11797.0	10103	CHEMBL462318	CC1=CC=CC=C1C2=CC=CC=C2C
7795	cpd:C12677	1837-57-6	583067.0	31172	CHEMBL582355	CC1=CC=CC=C1C2=NNN=N2
7796	cpd:C16659	30223-73-5	51090983.0	80645	CHEMBL196431	CC1=CC=CC=C1C2CCCN2C(=O)C3CCCN(C3)C(=O)C4CC4
7797	cpd:C09716	14729-29-4	11904.0	8891		CC1=CC=CC=C1C=C
7798	cpd:C08529	98900-01-7	10722.0	6101		CC1=CC=CC=C1C=O
7799	cpd:C04341		6992.0			CC1=CC=CC=C1CBr
7800	cpd:C18627	542-75-6	124489301.0	18624	CHEMBL155926	CC1=CC=CC=C1CC(=O)N2CC[C@@H](C2)CNC
7801	cpd:C18628	3773-49-7	124489302.0	81872		CC1=CC=CC=C1CC(=O)N2CC[C@H](C2)CNC
7802	cpd:C16025		47205336.0	75431		CC1=CC=CC=C1CC(=O)NCC(=O)N2CCCCC2
7803	cpd:C15775		47205101.0	80093		CC1=CC=CC=C1CC(=O)NCC2=CC=NN2
7804	cpd:C18589	149877-41-8	124489263.0	38660	CHEMBL1872845	CC1=CC=CC=C1CCC(=O)N2CC[C@@H](C2)CNC
7805	cpd:C18590	123312-89-0	124489264.0	39311	CHEMBL1906026	CC1=CC=CC=C1CCC(=O)N2CC[C@H](C2)CNC
7806	cpd:C08900	39937-47-8	11093.0	5364	CHEMBL1971976	CC1=CC=CC=C1CCl
7807	cpd:C04342		6993.0	18182		CC1=CC=CC=C1CN
7808	cpd:C14693	128-37-0	17395692.0	34247	CHEMBL146	CC1=CC=CC=C1CN(C)C(=O)COC(=O)C2=C(C(=C(N2)C)C(=O)OC)C
7809	cpd:C14781		17395779.0	34160		CC1=CC=CC=C1CN(C)CC(=O)C2=CNC(=C2)C(=O)N3CCCC3
7810	cpd:C18262		103061444.0	81613		CC1=CC=CC=C1CN(C)CC2COCCC2O
7811	cpd:C14862	10463-61-3	17395860.0	34302		CC1=CC=CC=C1CN(C)CN2C(=O)C(NC2=O)CC3=CC=CC=C3
7812	cpd:C14399	96-23-1	17395399.0	18917	CHEMBL468581	CC1=CC=CC=C1CNC(=O)C(C(C)C)NC(=O)C
7813	cpd:C14916	631-07-2	17395914.0	79441	CHEMBL1438	CC1=CC=CC=C1CNC(=O)C2=NN3C(=CC(=NC3=N2)C)C
7814	cpd:C14449	106-89-8	17395449.0	37144	CHEMBL1421613	CC1=CC=CC=C1CNC(=O)CC2=NNC(=O)C3=CC=CC=C32
7815	cpd:C16230		47205538.0	43129		CC1=CC=CC=C1CNC(=O)CN2CCS(=O)(=O)CC2
7816	cpd:C15558		17396550.0	55485		CC1=CC=CC=C1CNC(=O)COC(=O)C2=C(C(=C(N2)C)C(=O)OC)C
7817	cpd:C15799		47205124.0	20716		CC1=CC=CC=C1CNS(=O)(=O)C2=C(C=C(C=C2)F)Br
7818	cpd:C04650	35597-44-5	7238.0	28030	CHEMBL145114	CC1=CC=CC=C1Cl
7819	cpd:C04655		7241.0	15608		CC1=CC=CC=C1F
7820	cpd:C02035	19143-87-4	5128.0	27742		CC1=CC=CC=C1I
7821	cpd:C04656		7242.0	18915		CC1=CC=CC=C1N
7822	cpd:C09679	86413-81-2	11869.0	5649		CC1=CC=CC=C1N(C)C
7823	cpd:C10298	66398-68-3	12484.0	2812		CC1=CC=CC=C1N.Cl
7824	cpd:C03475		6292.0	1981		CC1=CC=CC=C1N2C(=NC3=CC=CC=C3C2=O)C
7825	cpd:C14637	337-68-8	17395637.0	34173		CC1=CC=CC=C1N2C(=NN=N2)SCC3=CC(=NO3)C
7826	cpd:C14494	539-03-7	17395494.0	116915	CHEMBL15991	CC1=CC=CC=C1N2C=NN=C2SCC(=O)C(C#N)C3=NC(=CS3)C
7827	cpd:C15442		17396439.0	79940		CC1=CC=CC=C1N2CCN(CC2)C(=O)COC3=CC=C(C=C3)OC
7828	cpd:C04549		7155.0	17283		CC1=CC=CC=C1N=C(N)N=C(N)N
7829	cpd:C06342		8578.0	17715		CC1=CC=CC=C1N=NC2=C(C=CC3=CC=CC=C32)N
7830	cpd:C04050	4637-56-3	6751.0	28469	CHEMBL312722	CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N(C(=O)C)C(=O)C)C
7831	cpd:C04776		7340.0	16981		CC1=CC=CC=C1N=NC2=CC(=C(C=C2)N)C
7832	cpd:C09254	19772-79-3	11445.0	10016		CC1=CC=CC=C1N=NC2=CC=CC=C2C
7833	cpd:C09721	66419-03-2	11909.0	9054	CHEMBL1087671	CC1=CC=CC=C1N=O
7834	cpd:C06193	117-68-0	8443.0	28072		CC1=CC=CC=C1NC(=O)C
7835	cpd:C14663	15262-86-9	17395662.0	35001	CHEMBL1872906 CHEMBL3189011	CC1=CC=CC=C1NC(=O)C(C)N2CCN(CC2)C3=CC(=CC=C3)OC
7836	cpd:C14664	1524-86-3	17395663.0	34509		CC1=CC=CC=C1NC(=O)C(C)NC2=C(C=C(C=C2)OC)OC
7837	cpd:C15181	19545-26-7	17396178.0	52289	CHEMBL428496	CC1=CC=CC=C1NC(=O)C(C)SC2=NNC3=NC4=CC=CC=C4N32
7838	cpd:C10741	2721-56-4	12924.0	9373		CC1=CC=CC=C1NC(=O)C2=CC(=C(C(=C2)OC)OC)OC
7839	cpd:C14567	93-28-7	17395567.0	34522	CHEMBL108299	CC1=CC=CC=C1NC(=O)C2CC(=O)N(C2)CC3=CC=CO3
7840	cpd:C04548	94-07-5	7154.0	29081	CHEMBL33720	CC1=CC=CC=C1NC(=O)CC(=O)C
7841	cpd:C14108	156605-23-1	854344.0	20414		CC1=CC=CC=C1NC(=O)CC(=O)NC2=CC=CC=C2C
7842	cpd:C04611		7202.0	28071		CC1=CC=CC=C1NC=O
7843	cpd:C06471	56816-60-5	8703.0	27778		CC1=CC=CC=C1NCCO
7844	cpd:C09720	77-42-9	11908.0	10441		CC1=CC=CC=C1NO
7845	cpd:C08585	470-38-2	10778.0	3378		CC1=CC=CC=C1OC(=O)C
7846	cpd:C14057	18361-46-1	854295.0	34814	CHEMBL3251852	CC1=CC=CC=C1OC(=O)CCC(=O)O
7847	cpd:C15355		17396352.0	79857	CHEMBL3416074	CC1=CC=CC=C1OCC(=O)NC(C)C2=CC3=C(C=C2)OCCO3
7848	cpd:C14635	34209-81-9	17395635.0	34169		CC1=CC=CC=C1OCC(=O)NNC(=O)C2=CC(=C(C=C2)OC)S(=O)(=O)N(C)CC3=CC=CC=C3
7849	cpd:C00801		4059.0	33838		CC1=CC=CC=C1OCC(CO)O
7850	cpd:C08582	6983-79-5	10775.0	3136	CHEMBL1172615	CC1=CC=CC=C1OCC(COC(=O)N)O
7851	cpd:C15989		47205302.0	49253		CC1=CC=CC=C1OCCCC(=O)NCC2=CC=NN2
7852	cpd:C03367		6204.0	28191		CC1=CC=CC=C1OCC[N+](C)(C)C
7853	cpd:C03366		6203.0	16752		CC1=CC=CC=C1OCC[N+](C)(C)C.[Br-]
7854	cpd:C03773		6527.0	28250		CC1=CC=CC=C1OP(=O)(OC2=CC=CC=C2C)OC3=CC=CC=C3C
7855	cpd:C06481		8712.0	13170 74589		CC1=CC=CC=C1S
7856	cpd:C06387		8623.0	15498		CC1=CC=CC=C1S(=O)(=O)Cl
7857	cpd:C04259	24940-57-6	6924.0	16029		CC1=CC=CC=C1S(=O)(=O)N
7858	cpd:C02761		5717.0	28079		CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC
7859	cpd:C04260		6925.0	16644		CC1=CC=CC=C1S(=O)(=O)O
7860	cpd:C13431	14660-91-4	586173.0	32446 35306		CC1=CC=CC=C1SCSC2=CC=CC=C2C
7861	cpd:C13854		854099.0	75529		CC1=CC=CC=C1[C@]2(C3CCN(C2=C)CC3)O
7862	cpd:C04282		6944.0	16352		CC1=CC=CC=C1[N+](=O)[O-]
7863	cpd:C05665		7975.0	18090 27608		CC1=CC=CC=N1
7864	cpd:C11430	484-17-3	13602.0	28820	CHEMBL2407182	CC1=CC=CC=[N+]1[O-]
7865	cpd:C18285	60657-27-4	103061467.0	81636		CC1=CC=CN(C1=O)CC2=CN=C(C=N2)NN
7866	cpd:C10303	129025-96-3	12489.0	28268	CHEMBL464229	CC1=CC=CN1
7867	cpd:C14335	129-00-0	17395335.0	39106	CHEMBL279564	CC1=CC=CN2C1=NC(=C2)COC3=C(C=C(C=C3)C#N)OC
7868	cpd:C15035	566-52-9	17396032.0	79557		CC1=CC=CN2C1=NC(=CC2=O)CN3CCN(CC3)C(=O)C
7869	cpd:C08604	7084-24-4	10797.0	28426	CHEMBL257839	CC1=CC=CO1
7870	cpd:C08934	96827-23-5	11126.0	3339		CC1=CC=CS1
7871	cpd:C05652		7963.0	28350		CC1=CC=NC=C1
7872	cpd:C14853	55097-80-8	17395851.0	30614	CHEMBL1743211	CC1=CC=NN1C2=CC=C(C=C2)C(=O)N3CCCCCCC3
7873	cpd:C11692	4368-28-9	13857.0	9506		CC1=CC=[N+](C=C1)[O-]
7874	cpd:C09272	27303-26-0	11463.0	6450		CC1=CCC(=C(C)C)CC1
7875	cpd:C04911		7461.0	18216		CC1=CCC(=CC1)C(C)C
7876	cpd:C09368	6899-64-5	11559.0	84		CC1=CCC(=O)O1
7877	cpd:C04910		7460.0	17292		CC1=CCC(C=C1)C(C)C
7878	cpd:C02773		5725.0	15850 36594		CC1=CCC(C=CC(=O)C(=CCC1)C)(C)C
7879	cpd:C09038	2122-25-0	11230.0	2885		CC1=CCC(CC1)(C(C)C)O
7880	cpd:C12474	485-23-4	582864.0	31923	CHEMBL240375	CC1=CCC(CC1)C(C)(C)O[Si](C)(C)C
7881	cpd:C08390	107-03-9	10586.0	8473	CHEMBL1236818	CC1=CCC(CC1)C(C)(CCC=C(C)C)O
7882	cpd:C04887		7439.0	17483		CC1=CCC(CC1=O)C(=C)C
7883	cpd:C04886		7438.0	17725		CC1=CCC(CC1O)C(=C)C
7884	cpd:C04768		7335.0			CC1=CCC(CC1OC(=O)C)C(=C)C
7885	cpd:C00675		3944.0			CC1=CCC2=C(C(=CC=C2)O)C(=O)OC(CC(=O)OC(C=CC1O)CO)CC=CNC(=O)C=CC=NOC
7886	cpd:C10842	55869-99-3	13025.0	2735		CC1=CCC2=CC=CC=C12
7887	cpd:C03926		6654.0	16622		CC1=CCC2CC1C2(C)C
7888	cpd:C04214		6887.0			CC1=CCCC(=C)[C@H]2CC([C@@H]2CC1)(C)C
7889	cpd:C00170	2457-80-9	3470.0	17509	CHEMBL277041	CC1=CCCC(=CCC(CC1)C(=C)C)C
7890	cpd:C03879		6612.0	28000		CC1=CCCC(C1C=CC(=O)CCC=C)(C)C
7891	cpd:C10563	116424-69-2	12746.0	4976		CC1=CCCC1
7892	cpd:C12119	23462-25-1	14266.0	70231	CHEMBL1235512	CC1=CCCC1=O
7893	cpd:C01530	57-11-4	4692.0	25629 28842	CHEMBL46403	CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C
7894	cpd:C00280	63-05-8	3575.0	16422	CHEMBL2140059 CHEMBL274826	CC1=CCCC2(C1C3C(CC2)C(=C)C(=O)O3)C
7895	cpd:C07921	672-87-7	10123.0	6912	CHEMBL1200862	CC1=CCCC2(C1CC(CC2)C(=C)C)C
7896	cpd:C09383	2221-81-0	11574.0	10226		CC1=CCCCC1
7897	cpd:C12695	23674-86-4	583085.0	31485	CHEMBL1201749 CHEMBL1881053	CC1=CCOC2=CC=CC=C12
7898	cpd:C08464	2060-59-5	10657.0	9699		CC1=CC[C@@H]2[C@@H](C1)[C@@H](CC=C2C)C(C)C
7899	cpd:C18955	34264-24-9	124489627.0	82095		CC1=CC[C@@H]2[C@](CCC[C@@]2([C@@H]1CC/C(=C/CO)/C)C)(C)CO
7900	cpd:C18286	60448-19-3	103061468.0	81637		CC1=CN(C(=O)N=C1)CC2=CN=C(C=N2)NN
7901	cpd:C11097		13279.0	4955		CC1=CN(C(=O)N=C1N)[C@H]2CC([C@H](O2)CO)O
7902	cpd:C02067	1445-07-4	5155.0	17802	CHEMBL3144027	CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO
7903	cpd:C02774	1679-53-4	5726.0	17409		CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]
7904	cpd:C02441	128-53-0	5463.0	44485	CHEMBL8211	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)OP(=O)(O)O
7905	cpd:C01493	4602-84-0	4663.0	28600		CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CN=C5N)O)O)O
7906	cpd:C02442	370-98-9	5464.0	17458		CC1=CN(C(=O)NC1=O)C2CC3C(O2)COP(=O)(O3)O
7907	cpd:C12434		582824.0	31034 49887		CC1=CN(C(=O)NC1=O)C2CCC(C(O2)CO)O
7908	cpd:C02213	471-16-9	5280.0	15387		CC1=CN(C(=O)NC1=O)C2CCC(O2)CO
7909	cpd:C02851		5789.0	28512		CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O
7910	cpd:C07497	121-75-5	9700.0	6651	CHEMBL1200468	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O
7911	cpd:C16550	36761-83-8	51090879.0	80558	CHEMBL87658	CC1=CN(N=C1)C2=CC=C(C=C2)C(=O)N(CC3=CC=NC=C3)C4CC4
7912	cpd:C16555	53459-55-5	51090884.0	80562	CHEMBL87851	CC1=CN(N=C1)C2=CC=C(C=C2)C(=O)NCCCOCCOC
7913	cpd:C16564		51090893.0	80570		CC1=CN(N=C1)CC(=O)NC2CCN(CC2)C(=O)C3=CC=CC=C3
7914	cpd:C18236	634-66-2	103061418.0	18855	CHEMBL46422	CC1=CN(N=C1)CC2=CN=C(C=N2)NN
7915	cpd:C18316	615-91-8	103061498.0	81667		CC1=CN(N=C1[N+](=O)[O-])CC2=CN=C(C=N2)NN
7916	cpd:C15587		17396579.0	17258 26386 35584	CHEMBL302239	CC1=CN2C(=NC(=CC2=O)CNC3=C(C=C(C=C3)Br)C)C=C1
7917	cpd:C15010		17396007.0	79533		CC1=CN2C(=NC(=CC2=O)COC(=O)C34CC5CC(C3)CC(C5)(C4)O)C=C1
7918	cpd:C14307	71794-60-0	17395307.0	34142	CHEMBL175602	CC1=CN2C(=NC(=CC2=O)CSCC3=CC(=CC=C3)C(F)(F)F)C=C1
7919	cpd:C14483	302-76-1	17395483.0	34179	CHEMBL1627631	CC1=CN2C=C(N=C2C=C1)CSC3=NN=NN3CC4=CC=C(C=C4)OC
7920	cpd:C01405	50-78-2	4594.0	15365	CHEMBL25	CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
7921	cpd:C09335	56688-90-5)	11526.0	2707		CC1=CN=C(C=C1)C
7922	cpd:C16096		47205406.0	80310		CC1=CN=C(C=C1)NC(=O)C(=O)NC2=NOC(=C2)C
7923	cpd:C11987	49669-76-3	14148.0	29626		CC1=CN=C(C=C1)NC(=O)C(C2=CC=CC=C2)O
7924	cpd:C14408	87-61-6	17395408.0	35289	CHEMBL46557	CC1=CN=C(C=C1)NC(=O)C2=CC(=C(C=C2)OC)F
7925	cpd:C14413	639-58-7	17395413.0	35036		CC1=CN=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3C4=CC=CC=C4N=N3
7926	cpd:C11979		14140.0	29535		CC1=CN=C(C=C1)NCC(C2=CC=CC=C2)O
7927	cpd:C15301		17396298.0	79803		CC1=CN=C(S1)NC(=O)/C=C/C2=CC=CC=C2[N+](=O)[O-]
7928	cpd:C00793	921-01-7	4051.0	16375	CHEMBL171281	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)[O-].[Na+]
7929	cpd:C14841	95-56-7	17395839.0	34264	CHEMBL186007	CC1=CN=C(S1)NC(=O)CN2CSCC2=O
7930	cpd:C05620	10172-89-1	7938.0	28203	CHEMBL174089	CC1=CN=CC(=N1)C
7931	cpd:C13044	538-23-8	583433.0	76978	CHEMBL1406148	CC1=CN=CC2=CC=CN12
7932	cpd:C05659	608-07-1	7970.0	2089	CHEMBL8165	CC1=CN=CC=C1
7933	cpd:C11012	66063-05-6	13195.0	7957	CHEMBL2229452	CC1=CN=CN1
7934	cpd:C02244		5307.0	29348 65285		CC1=CNC(=C1CCC(=O)O)C=C2C3=CC=CC=C3NC2=O
7935	cpd:C09835	81422-93-7	12023.0	9021		CC1=CNC=C1
7936	cpd:C00106	66-22-8	3406.0	17568	CHEMBL566	CC1=CNN=C1
7937	cpd:C18959	2550-75-6	124489631.0	82098	CHEMBL1332823	CC1=COC2=C1[C@H]([C@@H]3C(=C)[C@@H]4C[C@@H]4[C@@]3(C2)C)O
7938	cpd:C18960	297-78-9	124489632.0	82099		CC1=COC2=C1[C@H]([C@H]3C(=C)[C@@H]4C[C@@H]4[C@@]3(C2)C)O
7939	cpd:C11413		13587.0	50235		CC1=COC=C1
7940	cpd:C08741	3015-20-1	10934.0	4371		CC1=CSC(=N1)C
7941	cpd:C14743	78-59-1	17395741.0	34800	CHEMBL1882894	CC1=CSC(=N1)NC(=O)CCC2=CC=CC=C2F
7942	cpd:C14497	62-99-7	17395497.0	34477	CHEMBL2074878	CC1=CSC(=N1)SCC2=NC(=NC(=N2)NC3=CC=C(C=C3)F)N
7943	cpd:C18212		103061394.0	81589		CC1=CSC(=O)N1CC2=CN=C(C=N2)NN
7944	cpd:C09836	512-85-6	12024.0	2866	CHEMBL467614	CC1=CSC=C1
7945	cpd:C10565	18145-26-1	12748.0	2452	CHEMBL237548	CC1=CSC=N1
7946	cpd:C09492	35001-25-3	11683.0	6390		CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C
7947	cpd:C11986	49669-75-2	14147.0	29625		CC1=C[NH+]=C(C=C1)NC(=O)C(C2=CC=CC=C2)O.[Cl-]
7948	cpd:C11978		14139.0			CC1=C[NH+]=C(C=C1)NCC(C2=CC=CC=C2)O.[Cl-]
7949	cpd:C13689		586278.0	35086		CC1=NC(=C(C(=C1)COC)C#N)SCC(=O)C2=CC(=C(C=C2)O)O
7950	cpd:C18826	97886-45-8	124489500.0	81987	CHEMBL1902931	CC1=NC(=C(C=C1)C(=O)N(C)[C@@H]2CCNC2)C
7951	cpd:C18827	55283-68-6	124489501.0	81988	CHEMBL1256703	CC1=NC(=C(C=C1)C(=O)N(C)[C@H]2CCNC2)C
7952	cpd:C15334		17396331.0	79836		CC1=NC(=C(C=C1Cl)Cl)NC(=O)CSC2=NC=CN2C
7953	cpd:C02089		5174.0			CC1=NC(=C(O1)C2=CC=NC=C2)C3=CC=CC=C3
7954	cpd:C14488	434-18-4	17395488.0	34309		CC1=NC(=C2C(=CSC2=N1)C3=CC=CC=C3)N(C)CC(=O)NCCOC
7955	cpd:C05619	2041-35-2	7937.0	2069		CC1=NC(=CC=C1)C
7956	cpd:C15422		17396419.0	79923		CC1=NC(=CC=C1)NC(=O)C(C(C)C)NS(=O)(=O)C2=C(C=CC=C2Cl)Cl
7957	cpd:C14411	77-73-6	17395411.0	34695	CHEMBL1570502	CC1=NC(=CC=C1)NC(=O)C2=CC(=C(C(=C2)OC)Br)OC
7958	cpd:C14423	42397-65-9	17395423.0	34069	CHEMBL163824	CC1=NC(=CC=C1)NC(=O)C2=CC(=C(C=C2)OC)Br
7959	cpd:C14424	42397-64-8	17395424.0	34066	CHEMBL349860	CC1=NC(=CC=C1)NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CO3
7960	cpd:C14958		17395956.0	79482		CC1=NC(=CC=C1)NC(=O)CC2=CC(=C(C(=C2)OC)OC)OC
7961	cpd:C15533		17396525.0	11986		CC1=NC(=CC=C1)NC(=O)CC2=CC(=CC=C2)C(F)(F)F
7962	cpd:C14422	55-18-5	17395422.0	34873	CHEMBL164290	CC1=NC(=CC=C1)NC(=O)CC2=CC=C(C=C2)NC(=O)C
7963	cpd:C15095	35826-57-4	17396092.0	79614	CHEMBL230023	CC1=NC(=CC=C1)NC(=O)CCC2=CNC3=CC=CC=C32
7964	cpd:C15313		17396310.0	79815		CC1=NC(=CC=C1)NC(=O)CCC2=NC(=O)C3=CC=CC=C3N2
7965	cpd:C14790	134-32-7	17395788.0	50450	CHEMBL57394	CC1=NC(=CS1)C2=CC3=C(C=C2)N(CC3)CC(=O)NC(=O)NC
7966	cpd:C16632	3821-81-6	51090958.0	80626	CHEMBL3544571	CC1=NC(=CS1)CNC(=O)[C@@H]2CCCN2C(=O)OC(C)(C)C
7967	cpd:C15466		17396463.0	79963		CC1=NC(=CS1)CSCC(=O)NC2=NC(=CS2)C3=CC=CN3
7968	cpd:C11536		13703.0	32896		CC1=NC(=NC(=N1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
7969	cpd:C11025	56-72-4	13208.0	3903	CHEMBL251680	CC1=NC(=NC(=N1)C)C
